Country,Value_1,Value_2,Value_3,Value_4,Value_5,Value_6,Value_7
LBN,0.5879540342479839,-0.9135299208152068,-2.068192871334651,0.15211292862957748,0.11030444881501289,-1.7839803481142336,0.0008508893917464364
LBR,1.7433127432675999,-0.9610388584831427,-0.031160663620988238,0.47172356110345426,0.5141121401659454,-2.6873068416470303,0.0008733441041547398
LBY,-1.5477135039349887,2.5842943814423736,-0.9180964225352861,-1.53937265802917,-0.21950692895010837,-2.0110085783452303,0.0006245870570445177
LCA,-1.354770024383023,-0.8697972256943551,-47.24757107586011,-14.59750762632812,0.9960658059140259,14.185432617093973,0.021515851641272288
LKA,-0.23262960490246787,11.070845243363946,-10.728365504206172,-5.015415353086839,-0.14253146086831148,-3.3885232907101104,0.0002844093391912045
LSO,-0.39557841126193205,4.723912200449414,-7.858133648851817,-1.6673800480473178,-0.47775290349472144,-3.178535532681137,0.0001457509649872717
LTU,-0.361209434035592,5.627928526925703,-2.8584651299744412,-2.0733929015392727,-0.17217396966657805,-1.3112162686092832,0.0021463432287322456
LUX,0.06694165871834468,-0.19665861044418287,-2.9982842655246755,-1.6329122488333847,-0.011946434712284404,-1.3957872848670116,0.0009927347192839875
LVA,0.10426077343534956,0.6669632053654834,-0.7222363469075455,-0.18545621897213538,-0.006727904211956126,-1.9511047163005224,0.00032835888517010426
MAC,0.35498317966324855,-0.9304538701397789,-3.420031228925835,-0.004757901749163906,0.06837235546137688,-1.7190872561965054,0.0006642034581044416
MAR,0.10079880878792746,-0.6072896245805977,-2.548338052347354,-1.5433468469628897,-0.002493759749344626,-1.120897175480795,0.0017767968960513397
MDA,0.3611885929750258,-0.6647532461245123,-1.1558936185289248,0.03814796222989525,0.029642945157637435,-2.083576361803985,0.00030629759369478065
MDG,-0.30825804373576515,11.212255071212528,-6.799769533933375,-3.255264973829153,-0.16685631598023498,-3.0029459948240578,0.00028014161823990504
MDV,0.729584592355792,-0.9663446923851858,-2.7412857593761775,0.6470189856630837,0.10934187834470421,-2.2187766354402227,0.00043359746511003385
MEX,-2.534305912326229,73.27663858206928,-37.00273802990981,-33.19990802444072,-1.0167865887214522,1.065929951849709,0.009885801462968545
MHL,1.8190260974035422,-0.9711482679597412,-0.383757834723375,0.23876890332474865,0.5599764021174902,-2.760679052381443,0.00034817177624589865
MKD,0.0919351989790762,0.20049764973742537,-1.240288873445028,-0.3358807319838286,-0.05876334671593986,-1.9502003704551796,0.0007286183897638786
MLI,0.0546910679426027,1.0569428286408877,0.0851338049950856,0.028968708561882828,0.022562675723269976,-1.892347285685636,0.00025424332134905714
MLT,0.1045295789141143,-0.36125931874098854,-1.6842017841410706,-0.762077685258844,-0.01993890425154854,-1.7436012263359224,0.0007243053182959939
MMR,0.20825272791558103,1.8016996659093658,-1.2863216414416456,-0.10485950350485052,0.006644122940624442,-3.06069036153489,0.00014624592309039422
MNE,0.551486231129239,-0.966157693414819,-0.9541291611744329,0.3245878036842509,0.07688237553893362,-1.9811483216427894,0.0004044980122055039
MNG,-3.039927543711607,0.9987849939557915,0.24632611616355327,-2.723857348861425,-0.22956977733227246,-2.5686496869423814,0.0005713021028788635
MOZ,0.5689396174542338,-0.7258920822197671,-0.6318444750764818,0.23028327238021618,0.04990250246805772,-2.4402990159180793,0.000433256930201085
MRT,0.2616414369979614,1.8524948428578745,0.010042113328845303,0.013020872826619012,0.07308156987226866,-1.5250765748276218,0.0008527621632440001
MUS,0.3382244591386474,0.11546261316478636,-6.883965087275456,-1.0277705689413885,-0.04577534854899312,-2.478601942089531,0.00042536950956418933
MWI,0.31080858374701315,-0.7635316700165697,-1.3113801471433484,0.39087264985917525,0.03873518857973046,-2.1679042443279894,0.0001775388056533401
MYS,-2.919202777273966,5.75119201309416,-2.48482170119384,-2.7185395856118344,-0.6673612605197943,-1.7602361082368567,0.0028937614298842817
NAM,0.30909807275731893,-0.5636259432929644,-0.6356135872845003,-0.18793203127004388,0.04459687856277483,-1.9615297003742427,0.0009326587262783554
NCL,-0.04405172276182867,-0.812489539351746,-2.6071259955351977,-1.6085703783894179,-0.055134126901990044,-2.210661362794941,0.00024068048627061376
NER,0.06856801270123114,-0.9276236644022393,-1.31215685959436,-0.8616213585976307,0.00868531490703095,-1.8321538674621385,0.00029613797846960853
NGA,0.030880019395840286,5.304682190661132,-2.2369255549426814,-1.209000115865344,-0.006700709595874876,-2.0342178279071588,0.00037714885076197644
NIC,-2.1418576869361106,11.466874493753226,-22.36442977476748,-11.943188490669254,-0.8409144294705628,1.6341956078035347,0.008527309530043546
NLD,-0.23150193390084617,1.7249976699366782,-3.4350684068606085,-2.4722748766892844,-0.143163977413574,-0.9255028183984937,0.0033186837183939812
NOR,-0.42453199627079385,1.5026490659309517,-1.2498136985749198,-2.8333016646917453,-0.06983014681216648,-1.5504888160968622,0.0008311555597137122
NPL,0.4732460066578126,-0.9145701408107942,-2.531184630824379,0.9620017205392184,0.054537967486911754,-2.463435156409066,5.823974308862138e-05
NZL,-0.01886773783656981,3.2090361866866486,-4.589597409105394,-3.3778223301276555,-0.032292210356388296,-1.7847834962053555,0.0009268629731915665
OMN,-1.1291770807823398,1.2861555444080381,-0.9454043585648608,-2.276472902678617,-0.19189612110914744,-2.0637631408948476,0.0008316157041999072
PAK,0.05123684734424927,1.7169456141137907,-7.190757165286444,-2.4849205375407135,-0.03788937969024797,-2.5191793327285494,0.00031475880981870916
PAN,-0.546938887692483,-0.9163001378011641,-16.1429499835954,-4.68244414110811,0.1956464613399822,2.1783807500321384,0.00579586458907247
PER,-0.26799764570683005,4.905138065530688,-8.719451353734032,-9.855369860517648,-0.14014026216996323,-0.17124370599062022,0.0025622884985275584
PHL,0.046599911275047035,2.4839558506317676,-5.894138130720561,-2.7726817214733135,-0.051194538522136845,-2.2910656328641865,0.0010006334546958885
PLW,0.2708464528803356,-0.9656665897642915,-10.18061985141453,-0.962913973702495,0.19826563964238098,-0.5325649212699513,0.0025360930996039762
PNG,-0.698454131752968,1.0411474009378683,0.25014449066722566,-1.3643393496276635,-0.050251210010843206,-2.4229039717790557,0.00022444106940917245
POL,0.011583705103879183,3.669327700318645,-1.3528128755006308,-0.7449122284662657,-0.02176969420543129,-1.9220301037033871,0.0005764231645469623
PRT,0.018444023768848794,1.1217039145986665,-2.723368397405901,-1.073595483473555,-0.046567585776624565,-1.916506239723248,0.000415864065188449
PRY,0.2745522091667896,-0.6042264114635735,-1.4061227126760945,-1.0547819372301204,0.08179218095927254,-0.6801275711889931,0.0018264003092537838
PYF,0.14855528104615878,-0.8732546641620187,-9.484433950283023,-1.1458152227016738,0.05121869712068072,-0.9233638228270502,0.0010719470969486466
QAT,-1.6450344061369027,1.112456418380759,-1.3660886671793104,-6.387076112008083,-0.23789999715427834,-1.5530571969321838,0.0015513289551429843
