Country,Value_1,Value_2,Value_3,Value_4,Value_5,Value_6,Value_7
LVA,0.533685330438383,0.50135501547623,-0.650745612741876,0.279341144974055,0.0216817588572615,-4.64422918678309,0
MAC,1.23216770834056,-0.464322583435666,-1.62215568453474,2.78550099235459,0.140051934826624,-4.38543107881104,0
MAR,0.652676424320364,-0.651991769177098,-1.22421105018466,0.212982461260403,0.0151450598055769,-4.02456825054327,0
MDA,1.39695443128574,-0.168805289934669,-1.69307448476504,1.18338142309673,0.11634133679137,-4.7623707518278,0
MDG,0.0082488029197636,10.8505891950357,-6.30068075153261,-2.38913385803687,-0.135157476655301,-5.71710462479784,0
MDV,2.40122055341652,-0.442752604639934,-3.77591298053819,3.0134894495339,0.28225487256377,-4.84928596364549,0
MEX,-2.54122981288165,35.8267452050514,-16.7784382688308,-15.0370105891495,-0.87581040322624,-1.64098353095875,0
MHL,5.42115920665187,-0.438699047425646,-2.36189540324327,2.08216299520614,1.02656202943725,-5.91909356330452,0
MKD,0.835733027778995,0.563756013318441,-1.34844428254043,0.349327383299114,-0.0268722370030727,-4.69545984695063,0
MLI,-0.2190780404832,0.373717809670116,-0.0132961277400812,-0.37952323478373,-0.0259782232922556,-4.77717442282006,0
MLT,0.689312387827457,-0.076006816684363,-1.55043932753537,0.195111513187185,0.0117506440565851,-4.48126691347976,0
MMR,0.575441524545295,2.12173892337137,-1.52276867609477,0.337061602496802,0.0301043290562575,-5.86949250406155,0
MNE,2.10812524448585,-0.442361696060827,-2.12800704106396,2.00529780981487,0.217386961100763,-4.65611763421945,0
MNG,-8.58928862650059,0.412380787216646,1.7429820747618,-5.51590933246411,-0.532868854781965,-5.33031815356266,0
MOZ,1.86892906420151,-0.352194541724652,-0.892778566460672,1.24942514127091,0.15214123799423,-5.35723733797349,0
MRT,0.106660731693253,-0.148416207592659,0.489155905625216,0.462739974374804,0.0395701813827865,-4.46060968888133,0
MUS,1.50799629761176,0.552894014475048,-7.19505221489941,0.66939455838575,0.06043640950808,-5.20930712664605,0
MWI,1.05680198370277,-0.326723621642439,-1.67682969207895,2.18543876757904,0.111721257811315,-4.78817981671193,0
MYS,-4.42372729770292,3.62553189346088,-1.1227429448959,-2.72219881879674,-0.644430628745141,-4.64078631500463,0
NAM,0.857303538296961,-0.181269842780252,-0.65589403416807,0.553006583324778,0.0552052129071612,-4.94336261714037,0
NCL,0.209493810111994,-0.579226325112661,-3.28966115896322,-1.37764096124885,-0.0574996702982999,-4.9802531110243,0
NER,0.161462782094368,-0.472688608952284,-1.25477094894443,-0.108282732500709,0.00454124350048879,-4.71807823461063,0
NGA,0.206522328604675,0.468463567531638,0.132191097394663,0.666318626889906,0.0270771895811261,-4.59362902198199,0
NIC,-1.56289615543134,6.82053271531652,-11.9565011196618,-5.28089030278502,-0.777906050114208,-1.58913200007685,0
NLD,-0.132294720146087,1.11337840691315,-2.03185344680907,-0.925034150787873,-0.190124245126078,-4.00319126804569,0
NOR,-2.02813507254866,0.600791595419843,0.799388350556041,-2.82924862264258,-0.16710259545113,-4.32751003943459,0
NPL,1.42568968630747,-0.482251640399518,0.272491730850932,3.51787360950342,0.17061564351013,-4.7539378532933,0
NZL,0.139368797748096,-3.39842412747868,-0.396762397891437,-0.214805457970635,-0.00180187802507614,-4.4315402268221,0
OMN,-2.88304514912754,0.145342423636445,0.287600569887481,-2.82908493557835,-0.298753332264279,-4.85076712448408,0
PAK,0.452008024330786,1.72551958680448,-5.83591806751134,-0.54711526217267,0.00249213070837584,-5.20533262313468,0
PAN,0.474614290475217,-0.443106394525827,-11.1894551598844,-0.302524546588878,-0.0261795764459394,-1.80274498635072,0
PER,-0.662735804585679,-1.4127766718137,-2.36569867352384,-4.2404952420651,-0.158516510177487,-3.19183486613926,0
PHL,0.508248675299194,1.13723421519727,-2.66855256180101,-0.0940790768243271,0.00742099420587561,-5.01387985704327,0
PLW,1.76832692287414,-0.438309673590244,-5.25872360623456,2.42839924934097,0.215117065379045,-3.66586189763756,0
PNG,-2.47678696043246,0.372384974684259,1.90122880914281,-2.83353600048807,-0.166299419358684,-5.38611496027281,0
POL,0.19104543301991,2.19162428565925,-0.712654412593061,-0.0465907150208777,-0.00544300321857483,-4.6227346490391,0
PRT,0.578872983009249,0.768011596261386,-1.92802998080436,0.116541149867744,0.0129984181959308,-4.54440811287971,0
PRY,0.535235608522289,-0.627515125627143,-0.108446230834203,0.700592083833507,0.0565508365549361,-3.87030018492142,0
PYF,1.09714913630108,-0.482490978250543,-4.06614718162967,2.02162395364776,0.11664920595813,-3.60593970630301,0
QAT,-5.77780111111423,0.317869308841479,1.36944979878983,-6.92625435138924,-0.446084549312276,-4.45891073925405,0
ROU,0.502801199809033,0.404986698070596,-0.759918182807828,0.425117034303235,0.0363049307902319,-4.70673419414517,0
RUS,-0.861290671205728,0.312803966032266,2.34486993770664,-0.623814346467988,-0.0445994835290175,-5.51783896983997,0
RWA,0.440166481048387,-0.588246976655776,-0.996691126075544,1.00377186350882,0.0396125723460372,-4.67681795967696,0
SAU,-0.737399092127811,-0.361149136903138,0.200389460048767,-1.89026666441697,-0.0856803447597421,-4.73252713289959,0
SDN,0.0854433201831428,-0.47309385763503,-0.688807599903873,0.320877860859015,0.0064204049319283,-4.91453961266838,0
SEN,1.96409363821353,-0.484467881994024,-1.56648088095932,2.1264975737588,0.209628867215961,-4.81662982843836,0
SGP,-0.0230469602866434,-3.48642128925252,-0.587954023924786,-0.388863514743321,-0.155336557270513,-4.33678228899503,0
SLB,-0.138629481173225,0.192327302111587,-0.0133706522983834,-0.235499354722468,-0.0171363029441429,-5.5244991229172,0
SLE,0.129636699807101,-0.714112985802725,-2.39009884207647,-1.18441614712282,-0.0562729244345528,-5.03491973807687,0
SLV,-0.095660469400527,-0.499885065393701,-1.47015571266684,-0.580788330144988,-0.0473730856195509,-0.470218547646228,0
SOM,2.00910637568499,-0.431564211778626,-2.78881710735083,2.70991812642885,0.224636126214484,-4.85070550961844,0
SRB,0.706933543445842,0.376097907759192,-0.879477995640066,0.484264082328512,0.0460526894222157,-4.85185727906643,0
SSD,0.469594588269318,-0.431234293505165,-4.44120649733079,0.458664067410397,0.027853730573435,-4.5409073945032,0
SUR,-3.80330965070572,0.139615903392336,-2.6276488657796,-5.99523592865936,-0.802218178725977,-2.39431793701195,0
SVK,-0.473983179211068,4.8465647445488,-0.225909067800012,-0.261741235220525,-0.0139334629094878,-4.95150779761023,0
SVN,0.286056638084364,3.51606380842169,-0.0573587196279424,0.157653698434901,0.0510609677949247,-4.8605460196128,0
SWE,-0.36141401439802,8.95002254570944,-1.52929172880066,-1.34236410927382,-0.0890682297464584,-4.60073244854792,0
SWZ,-0.364931821385395,-0.137951287557182,0.391096572656102,-0.161227048225399,-0.0122814402409799,-5.11551673199787,0
SXM,-4.26519897074475,-0.418982882432538,-35.1880405880794,-6.15706246985869,-0.581928083185002,7.61603709619931,0
SYC,1.02336156004903,-0.527422180408695,-0.245284729790352,1.17591844526153,0.110797021960707,-4.77019571236532,0
SYR,0.771697362317436,-0.376393270165753,-2.8167128703096,2.03025410902518,0.0776200472896393,-4.38038587451685,0
TCA,-2.45602177295376,-0.392591207265724,-34.1315459613665,-5.89573791449745,-0.354151239534062,5.54700026087789,0
TCD,-2.31584696017052,0.412019618958387,2.6884555851594,-2.80784857321402,-0.136566661422455,-5.1323180120901,0
TGO,3.02357231794794,-0.47106264358237,-1.03278606039058,1.97892426782755,0.308557822227584,-5.16271806615634,0
THA,-2.74004145476344,13.7321582441313,-4.73229643565631,-4.3031429941758,-0.631778760545676,-5.60413303358961,0
TJK,2.38721587246227,-0.431060456135163,-1.17122662026234,3.08337417735904,0.283120286299443,-5.39509608713813,0
TKM,-2.24531224067027,0.429810423943753,2.67809296332711,-5.16996448129441,-0.15699942441042,-5.77757021173145,0
TLS,2.17809454428621,-0.452456469714809,-2.37229905826341,3.11383414190727,0.249864883543238,-5.22588871329679,0
TON,2.15362333716203,-0.461231313002951,1.91022004983881,3.2216675671368,0.274935366569196,-4.4200231609435,0
TTO,-1.53601172806712,-0.419950210360642,-2.97623429899464,-8.51116419113116,-0.348935959793595,-1.30415612542101,0
TUN,0.208673342851018,3.14831293008382,-1.09811370895685,-0.157806004885919,-0.0337316934994281,-4.7182131563031,0
TUR,0.487098700638211,-1.10708554774873,0.102931059209732,0.816271054480189,0.0532193962586858,-4.47231337779568,0
TZA,1.02504334607278,-0.492869086195901,-0.703413551479359,1.94990429462503,0.110346269055528,-5.01908267869363,0
UGA,0.440293915832135,-0.588674308191168,0.0271943563660448,1.01538407323059,0.0505198297645393,-4.83579571734941,0
UKR,0.651240824295085,-0.540840235586646,-1.05111086786748,0.616727626673885,0.0477169672800759,-4.45792380400994,0
URY,0.152792237896926,-1.21368982039332,-1.42716467708801,-0.527505302766251,-0.00905482933937218,-3.73257919331829,0
USA,1.13071239738307,-18.0618776597615,-52.7123095310563,-43.5762821134122,0.317854754606017,12.8100598869917,0.0113743239767745
UZB,1.15061149876254,-0.456879108547875,0.198837707611554,1.82192054513233,0.143019386958287,-5.17140244612946,0
VCT,-0.509948252512205,-0.424618599574253,-3.63894232254226,-0.959059363124981,-0.0853073094004064,0.483584402019144,0
VEN,-0.0230498606220708,4.1115628652814,-9.83247318504338,-5.63720677466742,-0.0158157334167908,-3.24813033115242,0
VNM,-11.0228558417723,11.5872157489969,-5.05052058201156,-7.14277000713899,-1.76478312250988,-5.50251789977234,0
VUT,1.24381491600978,-0.214250554098766,-4.11379542720048,0.881379798278825,0.0750487510470244,-5.33855703597527,0
YEM,2.28089640145126,-0.432440985228302,-3.50018522483061,3.07577832167567,0.27049001109225,-4.79109899703941,0
ZAF,-1.45592314807557,3.19153232003198,-1.67672848815343,-3.28971130076723,-0.217024707122215,-5.06158701008154,0
ZMB,-1.91634445688866,0.531909450627606,0.785758792047675,-1.31471117269646,-0.125229685781669,-4.9894084579259,0
ZWE,0.0615481342547408,0.613977087857081,-0.529391498108789,-0.205017121475237,-0.00847090713136378,-5.04208470283865,0
